<<<<<<< HEAD
tweet_id	text	hashtags	mentions	urls	created_at	user_id	screen_name
1077758354221686785	I traded through the Great Depression of 1930s and that decline was far more frightening than current decline. #OldTrader	OldTrader			2018-12-26 02:49:50+00:00	247857712	PeterLBrandt
1077720943290650625	@RRytenband Also long BTC, but covered half of position last week.		RRytenband		2018-12-26 00:21:10+00:00	247857712	PeterLBrandt
1077720745726406658	@RRytenband Very light presently. Long Cocoa futures, long SH, long RWM (covered half Friday), short Soybeans, I think global equities will rally hard, but no position in futures.		RRytenband		2018-12-26 00:20:23+00:00	247857712	PeterLBrandt
1077667960976801793	There are two important elements to every trade: Direction and timing. Be wrong on one of the two and the trade is wrong. I want to focus most on timing/tactics so that if I am wrong on direction the loss will be minor.				2018-12-25 20:50:38+00:00	247857712	PeterLBrandt
1077588169137115136	@tommyp408 @neneynimus @digibytehelper I completely concur with our appraisal		tommyp408|neneynimus|digibytehelper		2018-12-25 15:33:34+00:00	247857712	PeterLBrandt
1077587940694319105	@Crypt0Salt I think you are on drugs.				2018-12-25 15:32:40+00:00	247857712	PeterLBrandt
1077587776843857927	@PrintingUSD You do not want any debt. Cash (in USD) is king during hard economic times. Debt is the killer.		PrintingUSD		2018-12-25 15:32:01+00:00	247857712	PeterLBrandt
1077286481515941890	@Osa9mah @realDonaldTrump I tend to agree with you, but we are in scary times. Current prices could well become great values		Osa9mah|realDonaldTrump		2018-12-24 19:34:46+00:00	247857712	PeterLBrandt
1077283761287499780	@LEFTAWII @realDonaldTrump He may not answer me but he will probably fire me from his cabinet		LEFTAWII|realDonaldTrump		2018-12-24 19:23:58+00:00	247857712	PeterLBrandt
1077282645594099712	"Are U.S. equities a spectacular buying opportunity, or are we entering a period that will become famously known as the ""The Trump Dump""  @realDonaldTrump https://t.co/O4TBRJrL1a"		realDonaldTrump		2018-12-24 19:19:32+00:00	247857712	PeterLBrandt
1077280893247442944	@Y0L0cholo @TFMetals There is absolutely NOOOO proof that spoofing has anything but a temporary influence on price through the bid/offer spread. To accuse low prices on manipulation is not to be taken seriously.		Y0L0cholo|TFMetals		2018-12-24 19:12:34+00:00	247857712	PeterLBrandt
1077279805622575104	It the current U.S. stock market at the same point the U.S. stock market was in Jun 1930. If so we are have another 80% decline ahead of us. Not to scare anyone -- just saying. https://t.co/GuSpUNickV				2018-12-24 19:08:15+00:00	247857712	PeterLBrandt
1077274456928604160	@Y0L0cholo Oh please, don't tell me, another precious metals conspiracy theorist? At an all-in cost of production close to $10 miners still doing very well.		Y0L0cholo		2018-12-24 18:46:59+00:00	247857712	PeterLBrandt
1077249898062495744	@bbands @srodgy @charliebilello @prrobbins @PrakashGaba @iamrakeshbansal Thnx much John		bbands|srodgy|charliebilello|prrobbins|PrakashGaba|iamrakeshbansal		2018-12-24 17:09:24+00:00	247857712	PeterLBrandt
1077244448071999488	@WiseGenis I trade to live, not live to trade.		WiseGenis		2018-12-24 16:47:45+00:00	247857712	PeterLBrandt
1077244262872481792	@MattPagel17 Oro Valley		MattPagel17		2018-12-24 16:47:01+00:00	247857712	PeterLBrandt
1077244148145627136	@Kviatech AZ		Kviatech		2018-12-24 16:46:33+00:00	247857712	PeterLBrandt
1077240101934120963	Just harvested from Brandt Orchards https://t.co/uLz8bmtf2e				2018-12-24 16:30:29+00:00	247857712	PeterLBrandt
1077229296010223616	$XLM Stellar going stellar? https://t.co/LjyzCR2JKW				2018-12-24 15:47:32+00:00	247857712	PeterLBrandt
1077223040675540992	I like the bottom action in the macro caps, such as Ethereum $ETHUSD https://t.co/qWlan3Rl4p				2018-12-24 15:22:41+00:00	247857712	PeterLBrandt
1077219323414892546	Merry Xmas U.S. shareholders $DJIA $SPX https://t.co/dUXa5HnhWl				2018-12-24 15:07:55+00:00	247857712	PeterLBrandt
1077217083736215553	Commercials have sold 250 mil oz of #SILVER $SI_F $SLV since Sep. As a general COT rule this is quite bearish. Will it be this time around? https://t.co/ZhtdrW7Yri	SILVER			2018-12-24 14:59:01+00:00	247857712	PeterLBrandt
1077184234404474880	@czech_trader_ Rising wedges are more typical as corrections within a steep bear market, although running wedges can occur.		czech_trader_		2018-12-24 12:48:29+00:00	247857712	PeterLBrandt
1077172138014986246	@_simpelyfe I risk no more than 1% of my total trading capital per trade.		_simpelyfe		2018-12-24 12:00:25+00:00	247857712	PeterLBrandt
1077049490647859200	@meinincubator Thank you -- charts may be fancy, but risk management is what puts money in the bank.		meinincubator		2018-12-24 03:53:03+00:00	247857712	PeterLBrandt
1077049238167576576	@AashuBaldwa @Dhridev Thank you				2018-12-24 03:52:03+00:00	247857712	PeterLBrandt
1077048623748149248	"Let me be very clear -- my bearish viewpoint on $NIFTY assumes the H&amp;S top and parabola are violated. The English word ""IF"" is in the conditional future tense. https://t.co/HWq3sUIshf"			https://twitter.com/PeterLBrandt/status/1076905988953788416	2018-12-24 03:49:37+00:00	247857712	PeterLBrandt
1077046868205420544	@darkien13 Shoulders can be different heights and duration. In fact, stunted right shoulders make for more powerful move.		darkien13		2018-12-24 03:42:38+00:00	247857712	PeterLBrandt
1077045470080331779	@niftydoctor @aravindaryan Get a life. Blocked.		niftydoctor|aravindaryan		2018-12-24 03:37:05+00:00	247857712	PeterLBrandt
1077043528595791872	@aravindaryan @niftydoctor In fact, the U.S. and European markets ere manipulated by prolonged QE programs by the Fed and ECB. So, look at these markets now. Manipulation only prolongs the inevitable.		aravindaryan|niftydoctor		2018-12-24 03:29:22+00:00	247857712	PeterLBrandt
1077042553143218176	@niftydoctor @aravindaryan WRONG. Please buy a book on classical charting, such as Schabacker's or Edwards and Magee. Lack of knowledge never prevents the uninformed from having an opinion I guess.		niftydoctor|aravindaryan		2018-12-24 03:25:29+00:00	247857712	PeterLBrandt
1077042207943622656	@adurlabhji Perhaps you have never heard of annuities in the U.S. -- exact same concept. Markets that are artificially propped up through such schemes will pay the price later. There is no free lunch.		adurlabhji		2018-12-24 03:24:07+00:00	247857712	PeterLBrandt
1077019872645701633	@rd_views Could happen, but will only happen if U.S. and global markets have upward correct.		rd_views		2018-12-24 01:55:22+00:00	247857712	PeterLBrandt
1076915418386714624	"@DataRuckus I will not get involved. I do not ""long and lazy"" diagonal patterns. Just pointing it out."		DataRuckus		2018-12-23 19:00:18+00:00	247857712	PeterLBrandt
1076915191038697472	@Magci707 Targets are not sacred -- only suggestions. I am always conservative on targets.		Magci707		2018-12-23 18:59:24+00:00	247857712	PeterLBrandt
1076912858263281664	@pingkind Morphing		pingkind		2018-12-23 18:50:08+00:00	247857712	PeterLBrandt
1076912648111894528	@TLSully_23 ADMIS - we can provide contact info. @Factor_Support		Factor_Support		2018-12-23 18:49:18+00:00	247857712	PeterLBrandt
1076908213264502784	Kiwi king over kangaroo. $AUDNZD has broken through Apr 2018 low. Case can be made for completed sym triangle. Move above 1.07 would indicate morphing. Below 1.0371 and 1.0237 would suggest target of .9423. https://t.co/uWJaKs8u5d				2018-12-23 18:31:40+00:00	247857712	PeterLBrandt
1076905988953788416	#INDIA The right shoulder high might be in place. Major support, if parabola is violated, will be at 8,000, then 6,500 $NIFTY https://t.co/rf06ya9tpR	INDIA			2018-12-23 18:22:50+00:00	247857712	PeterLBrandt
1076804732809695233	@nageshnk2007 @nareshbahrain It is all a guessing game, But that is how I see it.		nageshnk2007|nareshbahrain		2018-12-23 11:40:29+00:00	247857712	PeterLBrandt
1076557687008231424	@SJosephBurns @CrowwwTRobot @donkeycapital @MarwoodJB @BlogJulianKomar @alsabogal @canuck2usa @androsForm @Rayner_Teo @SunriseTrader @yvanbyeajee @Tradeciety @Trader_Dante @jfahmy @aztecs99 @WallStJesus @AsennaWealth Correct, and good doctrine		SJosephBurns|CrowwwTRobot|donkeycapital|MarwoodJB|BlogJulianKomar|alsabogal|canuck2usa|androsForm|Rayner_Teo|SunriseTrader|Tradeciety|Trader_Dante|jfahmy|aztecs99|WallStJesus|AsennaWealth		2018-12-22 19:18:48+00:00	247857712	PeterLBrandt
1076549713535619073	@trader1906 @the256Xclub Hugh. I have an idea. I will inform you of my trades in advance if you take the other side for a year. Time to put up or shut up		trader1906|the256Xclub		2018-12-22 18:47:07+00:00	247857712	PeterLBrandt
1076544737044295681	@CrowwwTRobot @donkeycapital @SJosephBurns @MarwoodJB @BlogJulianKomar @alsabogal @canuck2usa @androsForm @Rayner_Teo @SunriseTrader @yvanbyeajee @Tradeciety @Trader_Dante @jfahmy @aztecs99 @WallStJesus @AsennaWealth In fact it was exactly what He said		CrowwwTRobot|donkeycapital|SJosephBurns|MarwoodJB|BlogJulianKomar|alsabogal|canuck2usa|androsForm|Rayner_Teo|SunriseTrader|Tradeciety|Trader_Dante|jfahmy|aztecs99|WallStJesus|AsennaWealth		2018-12-22 18:27:21+00:00	247857712	PeterLBrandt
1076494887367860230	@jessefelder  I was skeptical of big bear collapse, your were persistent, to which I say ... CONGRATULATIONS!!!		jessefelder		2018-12-22 15:09:16+00:00	247857712	PeterLBrandt
1076492818086912000	@donkeycapital @SJosephBurns @MarwoodJB @BlogJulianKomar @alsabogal @canuck2usa @androsForm @Rayner_Teo @SunriseTrader @yvanbyeajee @Tradeciety @Trader_Dante @jfahmy @aztecs99 @WallStJesus @AsennaWealth Twitter-mania doesn't deserve such info (see Mat 7.6) Performance records are only maintained by money managers and prop firms. Factor's trading records are available to members only.		donkeycapital|SJosephBurns|MarwoodJB|BlogJulianKomar|alsabogal|canuck2usa|androsForm|Rayner_Teo|SunriseTrader|Tradeciety|Trader_Dante|jfahmy|aztecs99|WallStJesus|AsennaWealth		2018-12-22 15:01:02+00:00	247857712	PeterLBrandt
1076479291146231808	"@arulprakash It is called ""strong opinions, weakly held."" if you cannot deal with it then ""unfollow"" me."		arulprakash		2018-12-22 14:07:17+00:00	247857712	PeterLBrandt
1076475501827387393	@BrockFalfas I delete Tweets when the typical response is not worth of existence in social media. My other option is to just block == blocked.		BrockFalfas		2018-12-22 13:52:14+00:00	247857712	PeterLBrandt
1076474900892639232	@Misssbitcoin Parabolas hold true to arithmetic and log scale. The reality is that parabolas almost never occur on log scale.		Misssbitcoin		2018-12-22 13:49:50+00:00	247857712	PeterLBrandt
1076474499191590914	@trader1906 I no longer provide it. The Factor Service publishes its trading record each week -- if that is not enough for people then the problem is theirs, not mine.		trader1906		2018-12-22 13:48:15+00:00	247857712	PeterLBrandt
1076473725292179456	"In Mar 2014 I projected #NIFTY to 10,250; then in Mar 2017 I forecast 11,800 -- to reaction of ""impossible"" by Indian investors. The charts now suggest 8,000 or so -- to the reaction of ""impossible."" https://t.co/J2iTxpxcgz"	NIFTY		https://twitter.com/PeterLBrandt/status/1073957385830567938	2018-12-22 13:45:10+00:00	247857712	PeterLBrandt
1076471414864044032	@trader1906 41.6% confirmed by auditing firm. I no longer list this ## cause Twitter world mostly a world of jerks.		trader1906		2018-12-22 13:35:59+00:00	247857712	PeterLBrandt
1076471175117660162	@JohnTraderYork @trader1906 Your mommy should wash your fifthly mouth out with soap. Blocked.		JohnTraderYork|trader1906		2018-12-22 13:35:02+00:00	247857712	PeterLBrandt
1076470482998747136	@HG34470538 @PN_LTC Targets are never sacred -- simply ballpark suggestions.		HG34470538|PN_LTC		2018-12-22 13:32:17+00:00	247857712	PeterLBrandt
1076458940769001472	@Crypto_Giant199 @Dipl_Ing2k17 Responding to price ALWAY preferable to buying a presupposition on price path that may or may happen.		Crypto_Giant199|Dipl_Ing2k17		2018-12-22 12:46:25+00:00	247857712	PeterLBrandt
1076236610201501696	@samdruss Could care less about popularity.		samdruss		2018-12-21 22:02:58+00:00	247857712	PeterLBrandt
1076232354467725312	@MarcMirallas Simple, because that is where the parabolic advance began.		MarcMirallas		2018-12-21 21:46:03+00:00	247857712	PeterLBrandt
1076232125068673024	80% decline from the beginning of broken parabola, NOT from ZERO. https://t.co/QFs3ZXljex			https://twitter.com/PeterLBrandt/status/1076229932689158145	2018-12-21 21:45:08+00:00	247857712	PeterLBrandt
1076229932689158145	Parabolas, once violated, often result in 80% decline. Violated $BTC parabola lead to sub-$4,000 -- violated $DJIA parabola should lead to sub 19,500. Could get there by end of year. https://t.co/akJjV3Pq4M				2018-12-21 21:36:25+00:00	247857712	PeterLBrandt
1076125143829790721	@StockDoctor68 Gold has sloshed around in a range since Jun 2013 so I do not want to get too excited about anything..		StockDoctor68		2018-12-21 14:40:02+00:00	247857712	PeterLBrandt
1076125124007481344	Sharing a #Bitcoin Live Blog post.  https://t.co/mr0n6vahCM	Bitcoin		https://buff.ly/2Csq69i	2018-12-21 14:39:57+00:00	247857712	PeterLBrandt
1075877458967068673	@brettmeerman @cryptobros7880 @Crypt0Cookie @Crypto_Bitlord Brett, there are some people we want to continue trading, especially in futures which are zero sum games. We cannot make profits if others do not lose.		brettmeerman|cryptobros7880|Crypto_Bitlord		2018-12-20 22:15:49+00:00	247857712	PeterLBrandt
1075821534550212608	@Tactical_Charts Log charts are a useful excuse for traders who have overstayed their welcome in a particular asset for way too long.				2018-12-20 18:33:36+00:00	247857712	PeterLBrandt
1075820950258515968	@Tactical_Charts Traders outside of cryptos should avoid log. Give me the name of one $NQ_F trader who has held a futures contract longer than 6 months.				2018-12-20 18:31:16+00:00	247857712	PeterLBrandt
1075811633472012288	@czech_trader_ @Factor_Support yes		czech_trader_|Factor_Support		2018-12-20 17:54:15+00:00	247857712	PeterLBrandt
1075811580959285248	@VikashS28 India is global leader at present. Advance to 11191 likely before big down turn. Also, Indian govt is manipulating mkt https://t.co/MiYfHOa5wQ		VikashS28		2018-12-20 17:54:03+00:00	247857712	PeterLBrandt
1075808789247361024	A decline to 4816 would be a 38% correction in $NDX $QQQ $NQ_F https://t.co/lDBvAHdrrL				2018-12-20 17:42:57+00:00	247857712	PeterLBrandt
1075796377311956992	@indian_stockss Short U.S. stocks through inverse ETFs. Looking forward to shorting the Nifty -- get ready for it.		indian_stockss		2018-12-20 16:53:38+00:00	247857712	PeterLBrandt
1075794523639271424	@ErnstDH @artmustaches @factor_members That will change when we begin a private Twitter stream in 2019		artmustaches|factor_members		2018-12-20 16:46:16+00:00	247857712	PeterLBrandt
1075764604951613441	@paulo60pg @Emmonspired I highly advise  you to trade based on your own opinions and research, not on other people's comments.		paulo60pg|Emmonspired		2018-12-20 14:47:23+00:00	247857712	PeterLBrandt
1075764304152948736	@WolfofCoinEx @RickDonnision @Emmonspired for the clueless among you https://t.co/I7VYW6O2eb		WolfofCoinEx|RickDonnision|Emmonspired		2018-12-20 14:46:11+00:00	247857712	PeterLBrandt
1075761517851684864	@Emmonspired After a 98% decline is it any surprise that BCH is being pumped.		Emmonspired		2018-12-20 14:35:07+00:00	247857712	PeterLBrandt
1075747507936915456	My weekly #Crypto report for #Bitcoin Live members was just published.   https://t.co/BTBrR59Map https://t.co/93HUtA36sK	Crypto|Bitcoin		https://buff.ly/2CqoCMT	2018-12-20 13:39:26+00:00	247857712	PeterLBrandt
1075745675093004288	"Contrary to the myths issued by ""know-it-all experts,"" no market category complies with TA &amp; classical charting principles better than do cryptos. Why? Cause cryptos are immature, based on a hope &amp; a prayer and have no legit fundamentals yet."				2018-12-20 13:32:09+00:00	247857712	PeterLBrandt
1075744743915569152	@SWBmedia @gorillamania Oh contrary, gorillamania. Cryptos comply with classical charting principles better than any other market group. Why, cause cryptos are a pure crap shoot at this point in their evolution.		SWBmedia|gorillamania		2018-12-20 13:28:27+00:00	247857712	PeterLBrandt
1075713983103983616	RT @howmuch_net: Trader @PeterLBrandt who called bitcoin's 84% decline now predicts this https://t.co/GVDIfR01sC via @YahooFinance		howmuch_net|PeterLBrandt|YahooFinance	https://finance.yahoo.com/news/trader-called-bitcoins-84-decline-183743466.html?soc_src=social-sh&soc_trk=tw	2018-12-20 11:26:14+00:00	247857712	PeterLBrandt
1075703651786604544	@CryptoPseudonym @dankcoins Big man for admitting this -- good sign for your future		CryptoPseudonym|dankcoins		2018-12-20 10:45:10+00:00	247857712	PeterLBrandt
1075703418927276032	Anyone want to know why cryptos are rallying hard? $BTC It is called capitulation -- at least for time https://t.co/SLEYA6bcPx				2018-12-20 10:44:15+00:00	247857712	PeterLBrandt
1075512187081285632	@ShineThatLite When all the FOMOs come back in it will be time to get short again.		ShineThatLite		2018-12-19 22:04:22+00:00	247857712	PeterLBrandt
1075510270728892416	@arodriguezb86 Probably not		arodriguezb86		2018-12-19 21:56:45+00:00	247857712	PeterLBrandt
1075509665918668800	#Factor_Members Long $RWM now qualified for 3DTSR on 50% of holdings. Factor will transition to private Tweeter in Jan. Watch for announcement from @Factor_Support https://t.co/1X0R2W7LLG	Factor_Members	Factor_Support		2018-12-19 21:54:21+00:00	247857712	PeterLBrandt
1075505279951810560	@LMT978 @Tonysenio Do a thorough in-sample and out-of-sample study of 200sma and you will find out it provides ZERO trading edge.		LMT978|Tonysenio		2018-12-19 21:36:55+00:00	247857712	PeterLBrandt
1075501074474250242	The best label in financial media and chart analysis @realvision @RaoulGMI https://t.co/DCmiZeiksO		realvision|RaoulGMI		2018-12-19 21:20:12+00:00	247857712	PeterLBrandt
1075496354699341824	@philschmidtke And a good chance I will block you		philschmidtke		2018-12-19 21:01:27+00:00	247857712	PeterLBrandt
1075496165876019200	@samdruss Yes		samdruss		2018-12-19 21:00:42+00:00	247857712	PeterLBrandt
1075496110548893696	@leopisbig YES		leopisbig		2018-12-19 21:00:29+00:00	247857712	PeterLBrandt
1075488656469577728	There is a chance the retest rally in Gold is done $GLD $GC_F and it now heads to 1124, then 1045 https://t.co/LhSjoHTFDK				2018-12-19 20:30:51+00:00	247857712	PeterLBrandt
1075468561341079552	Great article Zack https://t.co/qphMX7zTIB			https://twitter.com/zGuz/status/1075465171777273856	2018-12-19 19:11:00+00:00	247857712	PeterLBrandt
1075458409552592897	$BTC initial upside target of wedge bottom has been met. https://t.co/mmVh1CaZJt				2018-12-19 18:30:40+00:00	247857712	PeterLBrandt
1075413549676093440	@BigCheds Yup		BigCheds		2018-12-19 15:32:25+00:00	247857712	PeterLBrandt
1075393332275306496	@ngohuylinh1 @OTC_Bitcoin I agree with you		ngohuylinh1|OTC_Bitcoin		2018-12-19 14:12:04+00:00	247857712	PeterLBrandt
1075374416220053504	@VinnyLingham @everywheredavid @___DIGNITY___ @clouds200ug @CherBeatLLC @ToneVays I remember when you made the bet. You do not stand a chance collecting.		VinnyLingham|everywheredavid|clouds200ug|CherBeatLLC|ToneVays		2018-12-19 12:56:54+00:00	247857712	PeterLBrandt
1075233503707566080	@BrynneKKelly @SaleSanctuary Typical Minnesotan. 😉		BrynneKKelly|SaleSanctuary		2018-12-19 03:36:58+00:00	247857712	PeterLBrandt
1075233101335404544	@VinnyLingham Hilarious 🙂I've had my share of entertaining threads as well.		VinnyLingham		2018-12-19 03:35:22+00:00	247857712	PeterLBrandt
1075232018735214595	@arvitango Left shoulder high = 11191. Watching for resistance and signs of reversing in that area. https://t.co/gIaRwZMaXh				2018-12-19 03:31:04+00:00	247857712	PeterLBrandt
1075229584944230400	@THEJessAllen Do not get sucked into a 5-minute time frame. Buy Richard W. Schabacker's Technical Analysis and Stock Market Profits -- written in 1933 and used successfully to nail BTC for the past several years.		THEJessAllen		2018-12-19 03:21:24+00:00	247857712	PeterLBrandt
1075211394029637634	@VinnyLingham @parabolictrav Is he even still around?		VinnyLingham|parabolictrav		2018-12-19 02:09:07+00:00	247857712	PeterLBrandt
1075157210358009857	@BrynneKKelly @SaleSanctuary Brynne, at this point cryptos are simply a cheap call option on an unproven dream. When major corporations and govts begin reporting assets held in crypto then we can take it serious. Have not proven themselves as medium of int'l commerce		BrynneKKelly|SaleSanctuary		2018-12-18 22:33:49+00:00	247857712	PeterLBrandt
1075153367276638209	"#Factor_Members  Will launch private Twitter stream in January. I'm upset with self for not getting short the index futures. Inverse ETF provide a ""chicken"" way out. H&amp;S bottom completed. https://t.co/VjPy8uht0T"	Factor_Members			2018-12-18 22:18:32+00:00	247857712	PeterLBrandt
1075148288146456577	@meaculpaK9 Do not use overnight entry stops in thinner mkts such as $HG_F. Actually put in limit order when I awoke but did not rally enough. Oh well, there are always new trades around the corner.		meaculpaK9		2018-12-18 21:58:21+00:00	247857712	PeterLBrandt
1075147464662020098	@ErnstDH @TCharting @BitcoinLive1 This will be corrected very soon with a private Twitter stream for Factor Members. Please be patient.		TCharting|BitcoinLive1		2018-12-18 21:55:05+00:00	247857712	PeterLBrandt
1075145739062398976	#Factor_Members  #Classical_Charting_101  Current read on Cocoa. Mkt could now attack neckline. https://t.co/q3PEHL0LFi	Factor_Members|Classical_Charting_101			2018-12-18 21:48:14+00:00	247857712	PeterLBrandt
1075140822184681475	Brent Crude Oil $IC_F $Brent $CL_F completes continuation chart pattern on way to target at 47.25 https://t.co/8ovyHJ80F5				2018-12-18 21:28:41+00:00	247857712	PeterLBrandt
1075140377487794177	More bad news for global economy? #Copper flashed a major chart sell signal today. I hate missing the lay-up trades. $HG_F https://t.co/XDQiucQFj2	Copper			2018-12-18 21:26:55+00:00	247857712	PeterLBrandt
1075071972340510720	RT @BrynneKKelly: Crypto's, aka $BTC $ETH are just crowd-sourced processing power.  Like the early days of Uber and Airbnb.  Once  'corpora…		BrynneKKelly		2018-12-18 16:55:06+00:00	247857712	PeterLBrandt
1075018506205360128	@keepitdusty1 as you should		keepitdusty1		2018-12-18 13:22:39+00:00	247857712	PeterLBrandt
1074877389971308544	@WeekendInvestng It is extremely rare for parabolas to occur on a log chart. A parabola will appear on both forms.		WeekendInvestng		2018-12-18 04:01:54+00:00	247857712	PeterLBrandt
1074837204139167744	@KFost24 @business @crypto Biased hacks, that's why. I watch Bloomberg TV and CNBC for the comedy value.		KFost24|business|crypto		2018-12-18 01:22:13+00:00	247857712	PeterLBrandt
1074806957188485120	"In the trading business we call this a ""round-tripper"" $NVDA https://t.co/tqlHu1Xf2D"				2018-12-17 23:22:02+00:00	247857712	PeterLBrandt
1074751165995327488	@AkadoSang Officer, you have just been arrested.		AkadoSang		2018-12-17 19:40:20+00:00	247857712	PeterLBrandt
1074724607767310338	#Factor_Members #classical_charting_101 Double bottom in the making???  $GDXJ https://t.co/EBxE7YVAaY	Factor_Members|classical_charting_101			2018-12-17 17:54:48+00:00	247857712	PeterLBrandt
1074706412046041093	@Crytpo_suf Close but no banana		Crytpo_suf		2018-12-17 16:42:30+00:00	247857712	PeterLBrandt
1074705543414120456	Thanks @JadenVeiga I had forgotten all about this Tweet. Just goes to show that a broken clock (prehistoric mechanical type) is right twice each day. https://t.co/9a69X7wzSO		JadenVeiga		2018-12-17 16:39:03+00:00	247857712	PeterLBrandt
1074704301640044544	https://t.co/nCwLKiWoAd				2018-12-17 16:34:07+00:00	247857712	PeterLBrandt
1074700343802556421	@JadenVeiga , thanks for pulling this one out of the archives. Another example of how a broken clock (mechanical, not digital) can be right twice each day. $BTC https://t.co/CbZBnVkwNk		JadenVeiga		2018-12-17 16:18:23+00:00	247857712	PeterLBrandt
1074693635273297920	@homeless_crypto @BitcoinLive1 @TurnipShortLife I do not allow the F bomb on my stream.		homeless_crypto|BitcoinLive1|TurnipShortLife		2018-12-17 15:51:44+00:00	247857712	PeterLBrandt
1074693388367212544	@chris__capra @BitcoinLive1 agree		chris__capra|BitcoinLive1		2018-12-17 15:50:45+00:00	247857712	PeterLBrandt
1074677137259589633	@piptrain @JTSEO9 If something works for you, then that is the way to go. I am simply stating that trendlines are lower class citizens in pure classical charting principles.		piptrain|JTSEO9		2018-12-17 14:46:10+00:00	247857712	PeterLBrandt
1074676683821719552	@fxwildbill @NoSexNoDrags I have an account with https://t.co/LfFOpicyC3 but also trade with ADMIS and GS		fxwildbill|NoSexNoDrags	http://Forex.com	2018-12-17 14:44:22+00:00	247857712	PeterLBrandt
1074676582973882368	@rrchla Cryptos are the absolute best markets to trade using time honored guidelines.		rrchla		2018-12-17 14:43:58+00:00	247857712	PeterLBrandt
1074676479810813952	@ryce4u I do not follow $8hitcoins		ryce4u		2018-12-17 14:43:33+00:00	247857712	PeterLBrandt
1074676416204210177	@FinancesLibres Trading is basically Common Sense 101		FinancesLibres		2018-12-17 14:43:18+00:00	247857712	PeterLBrandt
1074675528865603585	@talk2tahirkhan Thank you kind sir.		talk2tahirkhan		2018-12-17 14:39:47+00:00	247857712	PeterLBrandt
1074674054932717568	"I am actually shocked by number of ""traders"" who do not know difference between a trendline and a boundary line. Required reading for those not wanting to re-invent the wheel are Schabacker and Edwards &amp; Magee"				2018-12-17 14:33:55+00:00	247857712	PeterLBrandt
1074671681887760385	@CryptoDaddyGuy Boundary lines -- defining a pattern constructed horizontally on a price graph -- not arbitrary diagonal lines connecting sub constructions without decisive overlap. I know it's complicated, but keep studying.		CryptoDaddyGuy		2018-12-17 14:24:30+00:00	247857712	PeterLBrandt
1074670863277064196	@CryptoDaddyGuy I understand it might be more nuanced than your pay grade, but I draw boundary lines representing the boundaries of horizontal chart construction, not lines connecting prices over an extended era. But hey, keep reading.		CryptoDaddyGuy		2018-12-17 14:21:14+00:00	247857712	PeterLBrandt
1074670435256672257	@piptrain I post boundary lines representing the boundaries of classical patterns, NOT connecting price diagonally over time.		piptrain		2018-12-17 14:19:32+00:00	247857712	PeterLBrandt
1074670273281093632	IF IF IF this occurs it would be a 21% correction from the Sep high $SPX $ES_F $SPY Lots of ways to draw neckline. https://t.co/Ip648buOyH				2018-12-17 14:18:54+00:00	247857712	PeterLBrandt
1074667997514616832	Look at what could be coinciding with the long-term TL in $NQ_F #NASDAQ  Remember, a chart pattern is not a chart pattern until completed. https://t.co/xqKHXNWFyz	NASDAQ			2018-12-17 14:09:51+00:00	247857712	PeterLBrandt
1074667669989851139	@piptrain Least reliable of all components of chart construction. During 44 years of actual trading data I have the proof.		piptrain		2018-12-17 14:08:33+00:00	247857712	PeterLBrandt
1074666967154524160	I normally ignore trendlines as relatively unimportant, but this TL on NASDAQ log chart could be a whopper. $QQQ $NQ_F https://t.co/xsWmzbOtgy				2018-12-17 14:05:45+00:00	247857712	PeterLBrandt
1074664833382010885	@Pivotal_Pivots @BitcoinLive1 Nice job Jeff		Pivotal_Pivots|BitcoinLive1		2018-12-17 13:57:17+00:00	247857712	PeterLBrandt
1074664764394098690	@SPmoonMission In trading, as in life, simple is better always. Why be overly complicated.				2018-12-17 13:57:00+00:00	247857712	PeterLBrandt
1074661446619930624	Yesterday afternoon I sent these two charts to members of @BitcoinLive1 along with comment that $BTC was set up for a counter-trend thrust. https://t.co/6qIMTltoqJ		BitcoinLive1		2018-12-17 13:43:49+00:00	247857712	PeterLBrandt
1074661102099804161	@imvishalshah @tjpezlo @entrepreneur987 @RajarshitaS @Sunchartist @Deishma @Neha_trade Here is a better example https://t.co/uWbhkOLICo		imvishalshah|tjpezlo|entrepreneur987|RajarshitaS|sunchartist|Deishma|Neha_trade		2018-12-17 13:42:27+00:00	247857712	PeterLBrandt
1074503550926012418	@monerotrader @elpocketo @SumeetChugh Basically survivor bias. I think it's high probability to predict demise of all coins other than BTC, but at this stage most coins priced as cheap call options for an outlier dream.		monerotrader|elpocketo|SumeetChugh		2018-12-17 03:16:24+00:00	247857712	PeterLBrandt
1074502836732485633	@SimonTwiss @lincolnsamelson Not very good in major major trends -- will call for tops over and over again. But will sooner or later catch a turn.		SimonTwiss|lincolnsamelson		2018-12-17 03:13:34+00:00	247857712	PeterLBrandt
1074501761346478080	@lincolnsamelson Factor 2019 January Effect Report currently being prepared.		lincolnsamelson		2018-12-17 03:09:17+00:00	247857712	PeterLBrandt
1074438037923393536	@monerotrader @elpocketo @SumeetChugh BS		monerotrader|elpocketo|SumeetChugh		2018-12-16 22:56:04+00:00	247857712	PeterLBrandt
1074400199370391552	@MSChawla555 Similar to Nifty. Parabolic advance being challenged		MSChawla555		2018-12-16 20:25:43+00:00	247857712	PeterLBrandt
